age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
50.0,7.0,1,0.0,0,0.09832082790835024,0,0,1.0,19,11,0.22707712677921216,3,0.0,0,,0
44.0,0.0,1,0.0,0,0.09496516825277514,0,0,1.0,28,8,0.04005296259516716,12,0.0,0,,0
27.0,5.0,1,1.0,0,0.04115381001597294,1,1,,4,6,0.1125455147302218,2,0.0,0,,0
50.0,3.0,1,1.0,0,0.052603320760795165,1,0,,14,5,0.2214498510427011,2,0.0,0,,0
36.0,0.0,1,0.0,0,0.04446920175568113,1,0,1.0,28,1,0.01853690830850712,1,0.2878440366972477,1,1.0,0
42.0,0.0,1,1.0,0,0.04193232305606636,1,0,,12,5,0.0804369414101291,2,0.0,0,,0
32.0,8.0,0,1.0,0,0.04446920175568113,0,0,1.0,27,5,0.039390930155577625,2,0.0,0,,0
42.0,0.0,1,0.0,0,0.05096575884887451,1,0,1.0,11,7,0.04634227077126779,2,0.0,0,,0
43.0,1.0,1,1.0,0,0.04446920175568113,0,1,1.0,8,5,0.0016550810989738498,2,0.19839449541284404,5,0.0,0
31.0,0.0,1,0.0,0,0.049771144011489785,1,0,1.0,9,2,0.049983449189010265,3,0.0,0,,0
32.0,0.0,1,0.0,0,0.0759989798794647,0,0,1.0,14,8,0.043032108573320085,5,0.0,0,,0
55.0,3.0,1,2.0,0,0.04997248359082428,0,1,1.0,11,7,0.07183051969546507,2,0.0,0,,0
58.0,4.0,1,2.0,0,0.09011959571012468,1,0,1.0,3,2,0.0264812975835816,3,0.30504587155963303,2,0.0,0
46.0,3.0,1,2.0,0,0.04744902752983182,0,0,1.0,8,8,0.022178086726249588,2,0.0,0,,0
55.0,3.0,1,1.0,0,0.0577441913531362,1,1,,23,5,0.08010592519033433,4,0.0,0,,0
34.0,0.0,1,0.0,0,0.05003959678393578,0,1,1.0,23,7,0.11817279046673287,2,0.0,0,,0
28.0,8.0,0,1.0,0,0.044683963973637934,0,0,1.0,12,8,0.038066865276398534,4,0.0,0,,0
42.0,1.0,1,0.0,0,0.1409779734500208,1,0,1.0,29,7,0.12280701754385966,2,0.0,0,,0
29.0,3.0,0,1.0,0,0.05093891357162991,0,1,1.0,10,7,0.3618007282356835,3,0.0,0,,1
54.0,9.0,1,1.0,0,0.04727453322774191,1,1,1.0,25,7,0.030784508440913606,1,0.0,0,,0
32.0,1.0,0,1.0,0,0.04446920175568113,0,0,1.0,26,8,0.058589870903674277,2,0.0,0,,0
39.0,1.0,0,0.0,0,0.12236077368089017,0,0,1.0,2,2,0.026150281363786824,3,0.0,0,,0
53.0,2.0,1,0.0,0,0.052844928255996564,0,1,1.0,21,7,0.058258854683879514,4,0.0,0,,0
58.0,1.0,1,0.0,0,0.05632139165917236,0,0,1.0,18,8,0.17841774246938102,1,0.09059633027522936,2,0.0,0
40.0,7.0,1,1.0,0,0.0648179219070885,1,1,,23,5,0.1221449851042701,1,0.0,0,,0
29.0,10.0,0,1.0,0,0.056173742634327055,1,0,,7,5,0.074809665673618,1,0.0,0,,0
33.0,1.0,1,0.0,0,0.031207634796848363,1,1,1.0,15,7,0.026150281363786824,3,0.0,0,,0
38.0,5.0,0,1.0,0,0.05657642179299607,1,0,0.0,31,7,0.017874875868917582,13,0.0,0,,0
56.0,6.0,1,1.0,0,0.057985798848337614,0,0,1.0,29,7,0.027805362462760674,6,0.0,0,,0
40.0,6.0,1,1.0,0,0.04446920175568113,1,0,1.0,2,6,0.0969877523998676,1,0.03325688073394496,3,0.0,0
,3.0,0,1.0,0,0.0468047408759614,1,1,1.0,18,5,0.15988083416087387,1,0.0,0,,1
46.0,0.0,1,1.0,0,0.20803747600703346,0,0,,20,6,0.00827540549486925,3,0.0,0,,0
35.0,7.0,1,1.0,0,0.05150266439376653,1,0,1.0,21,11,0.15888778550148958,4,0.0,0,,0
35.0,3.0,0,0.0,0,0.04446920175568113,1,0,1.0,21,7,0.08540218470705065,4,0.0,0,,0
34.0,1.0,1,1.0,0,0.044522892310170335,1,0,,15,5,0.2118503806686528,1,0.0,0,,0
35.0,9.0,1,0.0,0,0.19505778445926897,0,0,1.0,12,8,0.2300562727573651,2,0.09174311926605504,1,0.0,0
38.0,1.0,0,0.0,0,0.04446920175568113,0,0,1.0,28,8,0.0804369414101291,2,0.0,0,,0
50.0,3.0,1,2.0,0,0.12199836243808808,0,0,1.0,18,11,0.014895729890764648,3,0.0,0,,0
51.0,3.0,1,2.0,0,0.04496583938470625,1,0,1.0,13,5,0.11155246607083748,1,0.0,0,,0
59.0,7.0,1,0.0,0,0.05242882645870525,0,0,,13,5,0.0198609731876862,2,0.0,0,,0
32.0,3.0,1,1.0,0,0.059878390894081965,1,0,1.0,20,4,0.038728897715988087,1,0.0,0,,0
37.0,3.0,0,1.0,0,0.09226721788969276,1,0,,2,6,0.031115524660708375,1,0.0,0,,0
42.0,5.0,1,1.0,0,0.045314827988886065,0,0,,16,5,0.027805362462760674,6,0.0,0,,0
40.0,10.0,1,1.0,0,0.047959087797479226,0,0,,20,6,0.0638861304203906,6,0.0,0,,0
28.0,1.0,0,0.0,0,0.07492516878968067,1,0,,9,5,0.10824230387288976,1,0.0,0,,0
47.0,5.0,1,1.0,0,0.05869719869531952,1,0,,6,6,0.026150281363786824,3,0.0,0,,0
27.0,7.0,1,1.0,0,0.04151622125877505,1,0,,26,5,0.044356173452499176,2,0.0,0,,0
41.0,0.0,1,0.0,0,0.04512691104817385,1,0,1.0,17,7,0.10195299569678913,5,0.0,0,,0
34.0,5.0,1,0.0,0,0.045395363820619865,0,1,1.0,4,8,0.03839788149619331,3,0.0022935779816513767,6,2.0,1
50.0,3.0,1,2.0,0,0.09960940121609106,1,0,1.0,7,8,0.1727904667328699,2,0.0,0,,1
47.0,3.0,1,1.0,0,0.05091206829438531,1,0,,28,5,0.06852035749751738,2,0.0,0,,0
53.0,6.0,1,1.0,0,0.1115018590354492,0,0,1.0,18,8,0.019198940748096652,6,0.0,0,,0
53.0,1.0,1,1.0,0,0.04446920175568113,1,1,1.0,15,7,0.04336312479311486,5,0.0,0,,0
47.0,0.0,1,0.0,0,0.0938779345243688,0,0,1.0,14,8,0.03210857332009268,2,0.0,0,,0
49.0,2.0,1,,1,0.03505993208144857,1,0,1.0,30,7,0.3257199602780536,2,0.0,0,,1
29.0,0.0,1,0.0,0,0.0505228117743386,0,0,1.0,28,1,0.14796425024826215,1,0.0,0,,0
45.0,3.0,1,2.0,0,0.04029476114414572,1,0,,23,5,0.33962264150943394,1,0.0,0,,1
38.0,2.0,1,1.0,0,0.05242882645870525,1,1,1.0,24,7,0.4899040052962595,24,0.0,0,,1
32.0,3.0,1,1.0,0,0.054656984470007115,1,0,1.0,9,4,0.103608076795763,5,0.0,0,,1
70.0,4.0,1,2.0,0,0.10528717735332413,0,0,1.0,18,5,0.14597815292949354,1,0.0,0,,0
65.0,4.0,1,2.0,0,0.06916685682071383,0,0,1.0,1,6,0.1254551473022178,2,0.21674311926605505,5,0.0,0
56.0,3.0,1,1.0,0,0.04910001208037476,1,0,0.0,22,7,0.19894074809665674,1,0.0,0,,0
35.0,3.0,1,1.0,0,0.06174413766258171,1,0,1.0,14,7,0.10791128765309499,2,0.0,0,,0
56.0,0.0,1,,0,0.04920739318935316,0,1,1.0,25,7,0.05527970870572658,2,0.0,0,,0
56.0,1.0,1,1.0,0,0.04722084267325271,0,1,1.0,23,7,0.14498510427010924,2,0.0,0,,0
49.0,2.0,1,1.0,0,0.053690554489201486,1,0,1.0,17,4,0.2542204568023833,1,0.0,0,,1
38.0,8.0,1,2.0,0,0.059864968255459665,1,1,,8,5,0.08109897384971862,5,0.0,0,,0
35.0,0.0,1,0.0,0,0.10199863089086053,1,0,,9,5,0.11684872558755377,1,0.0,0,,0
38.0,5.0,1,0.0,0,0.052589898122172865,0,0,1.0,18,11,0.047335319430652105,2,0.0,0,,0
49.0,3.0,1,1.0,0,0.1591656487832378,1,1,1.0,6,5,0.06454816285998012,7,0.1926605504587156,1,0.0,0
55.0,0.0,1,,0,0.051972456745547034,0,0,1.0,28,1,0.08838133068520357,2,0.0,0,,0
43.0,3.0,0,2.0,0,0.044496047032925735,1,0,1.0,30,7,0.2578616352201258,3,0.0,0,,0
43.0,0.0,1,0.0,0,0.044496047032925735,0,1,1.0,20,8,0.15491559086395235,2,0.0,0,,0
25.0,5.0,0,0.0,0,0.05467040710862942,1,0,1.0,27,5,0.07249255213505462,3,0.10321100917431192,2,0.0,1
30.0,3.0,1,2.0,0,0.06214681682125073,1,0,,21,5,0.12942734193975505,2,0.0,0,,0
46.0,3.0,1,1.0,0,0.0469121219849398,0,0,1.0,4,2,0.017212843429328037,1,0.0,0,,0
50.0,5.0,1,2.0,0,0.04817385001543603,0,1,,17,6,0.21085733200926848,6,0.0,0,,0
35.0,2.0,1,1.0,0,0.08434786110253553,0,0,1.0,4,5,0.14068189341277726,4,0.18922018348623854,2,0.0,1
26.0,8.0,0,1.0,0,0.05875088924980872,0,0,,31,5,0.036080767957629926,1,0.0,0,,0
45.0,5.0,1,,0,0.0684017664192427,0,0,,20,6,0.0023171135385633896,11,0.0,0,,0
37.0,3.0,1,1.0,0,0.043569884967987006,0,0,1.0,2,2,0.0506454816285998,1,0.0,0,,0
60.0,7.0,0,0.0,0,0.0468718540690729,0,1,1.0,29,7,0.024826216484607744,4,0.0,0,,0
38.0,0.0,1,0.0,0,0.060562945463819275,0,0,1.0,4,8,0.057596822244289976,1,0.0022935779816513767,1,2.0,1
47.0,3.0,1,2.0,0,0.047341646420853416,1,1,,9,6,0.05428666004634227,1,0.0,0,,0
33.0,1.0,1,1.0,0,0.13438745788647133,0,0,1.0,9,11,0.13935782853359815,1,0.5309633027522935,1,0.0,0
51.0,8.0,1,1.0,0,0.06809304573092978,0,1,1.0,19,11,0.05230056272757365,1,0.0,0,,0
35.0,2.0,0,0.0,0,0.046415484355914687,1,0,1.0,18,7,0.2631578947368421,2,0.0,0,,1
35.0,8.0,1,1.0,0,0.0575965423282909,0,0,1.0,29,12,0.4521681562396557,3,0.2408256880733945,3,2.0,1
48.0,5.0,0,1.0,0,0.059905236171326565,1,0,,28,5,0.11684872558755377,1,0.0,0,,0
37.0,5.0,1,1.0,0,0.04609334102897948,0,0,1.0,22,7,0.005958291956305859,6,0.0,0,,0
29.0,1.0,0,0.0,0,0.05558314653494584,1,0,1.0,16,4,0.06984442237669647,3,0.3692660550458716,3,1.0,0
34.0,5.0,1,1.0,0,0.04774432557952242,1,0,1.0,31,7,0.017212843429328037,4,0.0,0,,0
32.0,6.0,1,2.0,0,0.04752956336156562,1,0,1.0,21,7,0.335319430652102,6,0.0,0,,1
30.0,0.0,0,0.0,0,0.05016040053153649,0,0,1.0,16,4,0.09731876861966236,4,0.0,0,,1
47.0,0.0,1,0.0,0,0.0504691212198494,0,1,,7,5,0.04038397881496193,1,0.0,0,,0
33.0,3.0,1,2.0,0,0.04185178722433256,0,0,,20,9,0.0016550810989738498,1,0.0,0,,0
33.0,0.0,0,0.0,0,0.06339512221312467,1,0,1.0,5,2,0.0013240648791790796,1,0.29243119266055045,5,0.0,0
63.0,4.0,1,2.0,0,0.059019342022254735,0,0,1.0,14,10,0.06521019529956967,1,0.21100917431192664,1,2.0,0
51.0,7.0,1,2.0,0,0.1910981060656904,0,0,1.0,6,5,0.033763654419066536,2,0.0,0,,0
41.0,0.0,1,0.0,0,0.05563683708943504,1,1,1.0,21,11,0.0529625951671632,1,0.2029816513761468,1,0.0,0
56.0,4.0,1,0.0,0,0.05088522301714071,0,0,1.0,5,2,0.030784508440913606,1,0.0,0,,0
60.0,0.0,0,0.0,0,0.04446920175568113,0,1,1.0,23,7,0.04865938430983118,1,0.0,0,,0
41.0,7.0,0,0.0,0,0.0974886243137676,1,0,,30,5,0.030453492221118837,2,0.0,0,,0
37.0,0.0,0,,0,0.05123421162132052,1,0,1.0,16,4,0.18238993710691825,1,0.0,0,,0
36.0,3.0,0,1.0,0,0.047408759613964915,1,1,1.0,11,5,0.0880503144654088,2,0.39908256880733933,1,0.0,0
57.0,0.0,1,0.0,0,0.06597226882860632,0,0,1.0,29,7,0.11089043363124793,3,0.0,0,,0
55.0,0.0,1,2.0,0,0.0791935678715722,0,0,1.0,4,9,0.10724925521350546,2,0.10894495412844037,2,2.0,1
44.0,5.0,1,1.0,0,0.04446920175568113,1,1,,16,5,0.051307514068189335,1,0.0,0,,0
47.0,7.0,1,0.0,0,0.0753815385028389,1,0,1.0,6,5,0.1055941741145316,2,0.41857798165137616,1,0.0,0
31.0,3.0,1,1.0,0,0.06675078186869975,1,0,1.0,20,4,0.11188348229063223,1,0.0,0,,0
35.0,0.0,1,0.0,1,0.04489872619159475,1,0,1.0,21,11,0.058258854683879514,1,0.0,0,,0
39.0,0.0,1,0.0,0,0.04820069529268064,0,1,1.0,28,7,0.01853690830850712,3,0.0,0,,0
50.0,0.0,1,0.0,0,0.044522892310170335,0,0,1.0,17,11,0.07249255213505462,1,0.11123853211009174,2,0.0,0
29.0,0.0,1,0.0,0,0.04873760083757265,1,0,1.0,18,5,0.47335319430652095,2,0.40940366972477066,4,0.0,0
30.0,6.0,0,1.0,0,0.04727453322774191,1,0,,6,5,0.008606421714664018,2,0.0,0,,0
46.0,6.0,1,1.0,0,0.04810673682232453,1,0,,16,5,0.043032108573320085,4,0.0,0,,0
27.0,0.0,0,,0,0.08736795479255313,0,0,1.0,9,2,0.00198609731876862,2,0.0,0,,0
48.0,5.0,1,1.0,0,0.09948859746849036,0,0,1.0,2,4,0.1300893743793446,2,0.0,0,,1
26.0,10.0,0,1.0,0,0.07899222829223769,1,0,1.0,5,5,0.2039059913935783,1,0.0,0,,0
36.0,0.0,0,0.0,0,0.04901947624864096,0,0,1.0,21,11,0.0006620324395895398,6,0.0,0,,0
42.0,3.0,1,2.0,0,0.04446920175568113,1,1,1.0,7,5,0.06785832505792784,2,0.0,0,,0
50.0,9.0,1,2.0,0,0.049771144011489785,1,0,,15,5,0.13737173121482954,2,0.0,0,,0
49.0,3.0,1,1.0,0,0.07183796190655159,1,0,1.0,18,11,0.0923535253227408,2,0.0,0,,0
45.0,0.0,1,0.0,0,0.11762258224721815,0,0,1.0,8,8,0.060906984442237674,2,0.0,0,,0
,10.0,0,1.0,0,0.05493885988107542,0,0,1.0,16,9,0.08705726580602449,1,0.0,0,,0
38.0,1.0,0,1.0,0,0.04446920175568113,1,0,1.0,7,4,0.06355511420059583,2,0.0,0,,0
32.0,0.0,0,0.0,0,0.15770258117340707,1,0,1.0,17,4,0.07977490897053956,1,0.1720183486238532,2,0.0,0
60.0,1.0,0,2.0,0,0.1956349579200279,0,0,1.0,26,8,0.1055941741145316,1,0.0,0,,1
30.0,2.0,1,1.0,0,0.05716701789237728,1,0,1.0,19,11,0.3512082092022509,1,0.21100917431192664,1,1.0,0
58.0,9.0,1,0.0,0,0.05114025315096442,0,0,,11,6,0.044356173452499176,5,0.0,0,,0
60.0,4.0,1,2.0,0,0.04520744687990765,0,0,1.0,4,6,0.0671962926183383,1,0.0,0,,0
38.0,6.0,1,1.0,0,0.042590032348559084,0,0,,25,6,0.149619331347236,3,0.0,0,,0
51.0,1.0,1,1.0,0,0.039382021717829285,1,0,1.0,5,8,0.08507116848725588,1,0.0,0,,0
42.0,5.0,1,1.0,0,0.03915383686125019,1,0,1.0,11,5,0.025157232704402517,1,0.3543577981651376,4,0.0,0
30.0,6.0,0,1.0,0,0.04446920175568113,1,0,1.0,18,5,0.04203905991393578,6,0.4174311926605505,9,0.0,0
40.0,0.0,1,2.0,0,0.0543079958658273,1,0,,6,6,0.029791459781529295,7,0.0,0,,0
37.0,0.0,1,0.0,0,0.04974429873424518,1,0,1.0,14,5,0.18636213174445548,3,0.3165137614678899,4,0.0,1
53.0,1.0,1,2.0,0,0.14232023731225085,1,0,,30,5,0.04932141674942072,1,0.0,0,,0
27.0,6.0,0,1.0,0,0.050750996630917714,1,0,1.0,13,5,0.034756703078450836,1,0.0,0,,0
39.0,3.0,1,1.0,0,0.04446920175568113,1,0,1.0,30,4,0.016219794769943726,1,0.3738532110091743,1,0.0,0
39.0,3.0,1,2.0,0,0.094200077851304,1,0,,16,6,0.02416418404501821,1,0.0,0,,0
59.0,4.0,1,0.0,0,0.17434665306505953,0,0,0.0,27,3,0.07613373055279707,2,0.0,0,,1
37.0,6.0,1,1.0,0,0.06229446584609603,1,0,0.0,13,5,0.038728897715988087,2,0.3922018348623853,4,0.0,0
41.0,3.0,1,2.0,0,0.044576582864659535,1,0,1.0,15,7,0.049983449189010265,2,0.0,0,,0
45.0,3.0,1,2.0,0,0.04528798271164145,0,0,1.0,17,4,0.034425686858656074,1,0.0,0,,0
48.0,0.0,1,0.0,0,0.1332331109649535,0,0,,17,6,0.051307514068189335,3,0.0,0,,0
48.0,1.0,1,1.0,0,0.048522838619615836,1,0,,26,5,0.06752730883813307,3,0.0,0,,0
32.0,3.0,1,1.0,0,0.057958953571093014,0,0,1.0,12,5,0.06984442237669647,1,0.0,0,,0
35.0,6.0,1,1.0,0,0.04593226936551188,1,0,,6,5,0.19629261833829856,3,0.0,0,,0
33.0,0.0,0,0.0,0,0.061113273647333585,1,0,1.0,4,2,0.16583912611717974,2,0.2993119266055046,1,1.0,0
28.0,3.0,0,2.0,0,0.04446920175568113,1,1,,3,6,0.1244620986428335,4,0.0,0,,0
64.0,4.0,1,,0,0.08370357444866512,0,0,1.0,12,3,0.03839788149619331,1,0.0,0,,0
35.0,1.0,1,1.0,0,0.04446920175568113,0,0,1.0,27,8,0.033763654419066536,4,0.0,0,,0
33.0,3.0,1,1.0,0,0.04504637521644005,1,0,1.0,14,5,0.10857332009268454,2,0.4116972477064221,2,0.0,0
41.0,1.0,1,1.0,0,0.04833492167890364,1,0,,15,5,0.07183051969546507,4,0.0,0,,0
34.0,5.0,1,1.0,0,0.052697279231151264,1,0,1.0,4,6,0.025157232704402517,1,0.0,0,,0
37.0,1.0,0,0.0,0,0.1263607199903357,0,0,1.0,4,5,0.01853690830850712,5,0.10091743119266056,1,2.0,0
38.0,3.0,1,2.0,0,0.046724205044227585,1,1,0.0,13,5,0.06885137371731215,3,0.0,0,,0
39.0,3.0,1,2.0,0,0.14762217956805948,1,0,1.0,14,4,0.1618669314796425,3,0.0,0,,0
35.0,1.0,1,0.0,0,0.10507241513536733,1,0,1.0,19,11,0.031115524660708375,2,0.0,0,,0
28.0,3.0,0,1.0,0,0.05140870592341042,0,1,1.0,8,7,0.22409798080105925,1,0.0,0,,1
27.0,3.0,0,1.0,0,0.04645575227178159,0,0,1.0,22,7,0.06587222773915923,1,0.0,0,,0
48.0,4.0,1,2.0,1,0.040643749748325526,0,1,1.0,19,11,0.0506454816285998,1,0.0,0,,0
50.0,3.0,1,1.0,0,0.05637508221366156,0,0,,16,6,0.09367759020191987,1,0.0,0,,0
45.0,7.0,1,1.0,0,0.08605253620756767,1,0,1.0,7,8,0.051307514068189335,2,0.0,0,,0
41.0,1.0,1,0.0,0,0.05445564489067261,1,0,,14,5,0.04005296259516716,1,0.0,0,,0
39.0,1.0,1,1.0,0,0.04621414477658018,0,0,1.0,8,7,0.06554121151936444,2,0.0,0,,0
44.0,0.0,1,1.0,0,0.050348317472248695,1,0,0.0,8,5,0.010923535253227408,3,0.3486238532110092,1,0.0,0
54.0,5.0,1,1.0,0,0.04446920175568113,0,0,1.0,28,1,0.05196954650777888,1,0.11353211009174312,2,0.0,1
49.0,0.0,1,0.0,0,0.04879129139206185,0,0,1.0,6,8,0.02250910294604436,4,0.0,0,,0
34.0,3.0,0,1.0,0,0.046965812539429004,0,0,1.0,2,2,0.11188348229063223,1,0.0,0,,0
,4.0,1,0.0,0,0.09560945490664556,1,0,1.0,16,11,0.08540218470705065,1,0.21100917431192664,1,0.0,1
42.0,0.0,1,0.0,0,0.04446920175568113,0,0,1.0,13,8,0.10625620655412116,2,0.0,0,,0
53.0,3.0,1,1.0,0,0.10326035892135677,0,0,0.0,19,8,0.07249255213505462,7,0.0,0,,0
49.0,0.0,1,0.0,0,0.054603293915517916,0,0,1.0,31,7,0.3998675935120821,4,0.0,0,,1
31.0,6.0,0,1.0,0,0.07225406370384291,0,0,1.0,29,8,0.10427010923535253,2,0.0,0,,0
45.0,3.0,0,2.0,0,0.0578784177393592,0,0,1.0,29,1,0.05892088712346905,2,0.0,0,,0
39.0,7.0,1,1.0,0,0.046710782405605285,1,1,1.0,17,7,0.10791128765309499,1,0.0,0,,0
46.0,1.0,1,1.0,0,0.06221393001436223,1,1,1.0,19,11,0.16881827209533268,1,0.0,0,,0
42.0,5.0,1,1.0,0,0.05891196091327632,1,0,,14,5,0.06918238993710693,1,0.0,0,,0
37.0,0.0,1,0.0,0,0.05120736634407592,1,0,1.0,7,5,0.18106587222773915,1,0.4036697247706422,1,0.0,0
26.0,1.0,0,0.0,0,0.06079113032039839,1,0,1.0,16,4,0.15491559086395235,2,0.0,0,,0
37.0,0.0,0,0.0,0,0.056227433188816255,1,0,1.0,15,4,0.04501820589208872,4,0.3761467889908257,2,0.0,0
36.0,6.0,0,1.0,0,0.04905974416450786,1,0,,7,5,0.04568023833167825,1,0.0,0,,0
29.0,3.0,0,2.0,0,0.057220708446866476,1,0,,4,6,0.04336312479311486,3,0.0,0,,0
36.0,3.0,1,2.0,0,0.0575294291351794,1,1,,23,5,0.09566368752068853,1,0.0,0,,0
26.0,1.0,1,0.0,0,0.09581079448598004,1,0,,13,5,0.034094670638861305,1,0.0,0,,0
32.0,3.0,1,1.0,0,0.07622716473604381,1,0,,20,5,0.0407149950347567,2,0.0,0,,0
40.0,0.0,1,0.0,0,0.051744271888967935,1,0,1.0,20,11,0.5998013902681232,1,0.0,0,,0
53.0,0.0,1,2.0,0,0.05782472718487,0,0,1.0,4,2,0.0648791790797749,3,0.0,0,,0
29.0,0.0,1,0.0,0,0.04473765452812714,1,0,1.0,12,5,0.13704071499503476,1,0.0,0,,0
34.0,1.0,0,0.0,0,0.04752956336156562,1,0,1.0,22,7,0.1267792121813969,4,0.0,0,,0
43.0,3.0,1,1.0,0,0.04621414477658018,0,0,1.0,5,5,0.050314465408805034,1,0.3876146788990826,3,0.0,0
56.0,0.0,1,0.0,0,0.047381914336720315,0,1,1.0,21,7,0.038728897715988087,2,0.0,0,,0
55.0,2.0,1,0.0,0,0.04446920175568113,0,0,,6,6,0.034425686858656074,2,0.0,0,,0
31.0,7.0,1,0.0,0,0.047945665158856926,1,0,1.0,7,5,0.01423369745117511,1,0.0,0,,0
27.0,5.0,0,1.0,0,0.05277781506288506,1,0,1.0,20,4,0.003972194637537239,5,0.3704128440366973,4,1.0,0
36.0,0.0,1,1.0,0,0.05311338102844257,1,0,1.0,18,11,0.0165508109897385,2,0.0,0,,0
44.0,0.0,1,0.0,0,0.04476449980537174,1,0,1.0,6,8,0.08639523336643495,2,0.0,0,,0
37.0,5.0,1,0.0,0,0.10222681574743964,1,0,,23,5,0.05428666004634227,1,0.0,0,,0
30.0,5.0,0,1.0,0,0.04767721238641092,1,0,1.0,7,5,0.036742800397219465,3,0.0,0,,0
42.0,1.0,0,1.0,0,0.04816042737681373,0,0,1.0,26,8,0.008937437934458791,8,0.0,0,,0
30.0,0.0,1,0.0,0,0.06085824351350989,1,0,0.0,25,7,0.09102946044356174,4,0.0,0,,1
62.0,4.0,1,1.0,0,0.05542207487147824,0,0,1.0,1,9,0.007944389275074478,2,0.0,0,,0
,3.0,1,1.0,0,0.06087166615213219,1,0,1.0,20,4,0.12082092022509106,1,0.0,0,,0
31.0,1.0,1,1.0,0,0.07618689682017693,1,0,,13,5,0.0804369414101291,1,0.0,0,,0
66.0,4.0,1,0.0,0,0.07483121031932458,0,0,1.0,22,4,0.049983449189010265,1,0.0,0,,0
47.0,5.0,1,1.0,0,0.044496047032925735,0,0,1.0,10,7,0.028136378682555446,1,0.0,0,,0
39.0,2.0,1,0.0,0,0.044496047032925735,1,0,1.0,17,11,0.058258854683879514,1,0.0,0,,0
35.0,1.0,1,1.0,0,0.1049784566650112,1,0,1.0,18,11,0.2813637868255545,1,0.0,0,,1
35.0,5.0,1,1.0,0,0.03907330102951638,1,0,1.0,17,4,0.013902681231380335,1,0.0,0,,0
27.0,1.0,1,1.0,0,0.06563670286304882,1,1,,28,5,0.08672624958622972,2,0.0,0,,0
32.0,3.0,1,1.0,0,0.04492557146883935,1,0,1.0,5,5,0.10493214167494208,2,0.0,0,,0
44.0,0.0,1,0.0,0,0.055140199460409926,0,0,1.0,28,8,0.031446540880503145,24,0.0,0,,0
42.0,3.0,1,1.0,0,0.04603965047449028,1,0,,9,5,0.047335319430652105,1,0.0,0,,0
34.0,7.0,0,0.0,0,0.11778365391068575,0,0,1.0,30,4,0.141012909632572,1,0.0,0,,1
25.0,6.0,0,1.0,0,0.049865102481845884,0,1,1.0,7,7,0.08606421714664017,1,0.0,0,,0
40.0,1.0,0,1.0,0,0.05307311311257567,0,0,1.0,16,7,0.050314465408805034,6,0.0,0,,0
43.0,0.0,1,0.0,0,0.04495241674608395,0,0,1.0,26,5,0.03773584905660377,1,0.11811926605504587,2,0.0,0
55.0,8.0,1,0.0,0,0.04961007234802217,0,0,,6,5,0.11221449851042703,3,0.0,0,,0
50.0,3.0,1,1.0,0,0.04826780848579214,1,0,1.0,7,8,0.07348560079443893,3,0.0,0,,0
45.0,0.0,1,0.0,0,0.04446920175568113,0,0,,1,6,0.00033101621979476995,1,0.0,0,,0
35.0,3.0,1,1.0,0,0.08610622676205687,1,0,1.0,20,11,0.044356173452499176,1,0.0,0,,0
32.0,3.0,1,1.0,0,0.05640192749090616,1,0,1.0,10,9,0.05991393578285336,1,0.1146788990825688,5,2.0,1
59.0,9.0,1,1.0,0,0.04446920175568113,0,0,0.0,3,2,0.23766964581264485,1,0.1146788990825688,4,0.0,0
34.0,7.0,1,1.0,0,0.039502825465429985,1,0,,21,5,0.24627606752730885,1,0.0,0,,0
39.0,0.0,1,0.0,0,0.03633508275056711,1,0,,26,5,0.04568023833167825,1,0.0,0,,0
40.0,0.0,0,1.0,0,0.1837693453779144,1,0,1.0,17,11,0.1717974180734856,3,0.0,0,,0
36.0,3.0,0,2.0,0,0.06209312626676153,1,0,,20,6,0.0013240648791790796,10,0.0,0,,0
40.0,0.0,1,0.0,0,0.16485684755909316,1,0,1.0,17,11,0.04932141674942072,1,0.0,0,,0
55.0,7.0,1,1.0,0,0.04183836458571026,1,0,,20,5,0.06818934127772261,2,0.0,0,,0
38.0,2.0,1,1.0,1,0.044670541335015634,1,0,1.0,10,7,0.038728897715988087,1,0.0,0,,0
61.0,5.0,1,1.0,0,0.10632072052724124,0,0,1.0,12,3,0.06885137371731215,1,0.0,0,,1
41.0,0.0,1,0.0,0,0.05340867907813318,1,0,,21,5,0.08242303872889771,3,0.0,0,,0
57.0,3.0,1,2.0,0,0.0505362344129609,1,0,,13,5,0.044687189672293945,4,0.0,0,,0
48.0,3.0,1,1.0,0,0.046469174910403886,1,0,,9,5,0.022178086726249588,1,0.0,0,,0
,4.0,1,0.0,0,0.14919262828686866,0,0,0.0,4,5,0.13803376365441908,1,0.106651376146789,2,2.0,1
35.0,6.0,1,1.0,0,0.06397229567388357,1,0,,28,5,0.06454816285998012,1,0.0,0,,0
54.0,3.0,1,1.0,0,0.06433470691668568,1,0,,14,5,0.034425686858656074,1,0.0,0,,0
37.0,0.0,0,,0,0.0540663883706259,1,0,,20,5,0.0804369414101291,2,0.0,0,,0
56.0,0.0,0,1.0,0,0.04765036710916632,1,0,0.0,9,7,0.07679576299238662,4,0.0,0,,0
40.0,1.0,1,1.0,0,0.053784512959557586,1,0,1.0,4,2,0.030784508440913606,4,0.22591743119266056,5,0.0,0
